Customer_ID,Age,Gender,Location,Category,Item_Purchased,Purchase_Amount,Quantity,Payment_Method,Season,Discount_Applied,Promo_Code_Used,Subscription_Status,Shipping_Type,Review_Rating,Previous_Purchases,Frequency_of_Purchases,Purchase_Date
104068,68,Male,Pune,Home Decor,Vase,3722.3,5,Cash,Winter,No,No,No,Standard,4.0,14,Monthly,29-10-2025
104069,58,Female,Visakhapatnam,Grocery,Milk,536.07,1,UPI,Spring,No,No,No,Express,5,7,Quarterly,30-12-2024
104070,59,Male,Bhopal,Books,Programming Book,2170.74,2,UPI,Autumn,No,No,Yes,Same Day,4.9,46,Yearly,12-10-2025
104071,49,Male,Kolkata,Books,Science Book,1696.63,2,Cash,Winter,Yes,Yes,No,Standard,4.8,12,Weekly,10-05-2024
104072,39,Female,Hyderabad,Sports,Tennis Racket,4537.18,1,Net Banking,Winter,No,No,No,Express,4.0,3,Quarterly,05-07-2024
104073,28,Female,Ahmedabad,Footwear,Flip Flops,6285.8,1,UPI,Summer,Yes,Yes,No,Express,4.9,15,Monthly,24-06-2025
104074,55,Female,Vijayawada,Books,Novel,1251.03,3,UPI,Spring,Yes,Yes,No,Same Day,4.7,11,Yearly,20-02-2024
104075,48,Male,Pune,Sports,Yoga Mat,8422.2,2,Debit Card,Winter,Yes,No,No,Standard,5.0,8,Quarterly,02-10-2025
104076,68,Male,Coimbatore,Grocery,Oil,1488.32,2,UPI,Spring,No,No,No,Express,4.8,8,Weekly,27-04-2024
104077,56,Female,Visakhapatnam,Beauty,Lipstick,511.49,4,Net Banking,Autumn,No,No,No,Same Day,3.9,20,Quarterly,10-05-2024
104078,53,Female,Hyderabad,Footwear,Sandals,5030.14,4,UPI,Summer,No,No,Yes,Express,3.4,11,Yearly,27-01-2025
104079,42,Male,Kochi,Books,Novel,369.25,3,UPI,Winter,No,No,No,Express,4.4,17,Monthly,01-07-2024
104080,64,Female,Bengaluru,Home Decor,Lamp,2889.72,1,Debit Card,Summer,No,No,No,Same Day,4.2,3,Monthly,24-11-2024
104081,45,Male,Indore,Beauty,Lipstick,2726.27,3,Credit Card,Summer,No,No,No,Express,4.1,4,Monthly,23-09-2024
104082,54,Male,Bhopal,Clothing,Jacket,2164.63,2,Debit Card,Summer,Yes,No,No,Express,4.0,3,Monthly,03-07-2025
104083,44,Male,Kochi,Beauty,Shampoo,2913.96,5,Debit Card,Autumn,No,No,No,Express,3.2,16,Yearly,22-02-2024
104084,55,Female,Lucknow,Beauty,Lipstick,1782.55,2,Credit Card,Autumn,No,No,No,Express,4.1,15,Quarterly,23-09-2025
104085,50,Female,Ahmedabad,Beauty,Lipstick,1869.05,1,Credit Card,Summer,Yes,Yes,No,Standard,3.2,17,Weekly,13-11-2024
104086,61,Male,Patna,Sports,Yoga Mat,5525.51,1,UPI,Summer,No,No,No,Express,4.3,1,Yearly,22-09-2025
104087,52,Male,Kolkata,Clothing,T-Shirt,2627.49,1,UPI,Spring,No,No,No,Standard,4.2,17,Quarterly,10-10-2024
104088,61,Male,Indore,Home Decor,Wall Art,2613.86,2,UPI,Spring,No,No,Yes,Same Day,4.2,22,Quarterly,18-03-2024
104089,61,Male,Bhopal,Clothing,T-Shirt,2091.2,5,Credit Card,Spring,No,No,No,Express,4.1,11,Yearly,25-06-2024
104090,51,Female,Kochi,Electronics,Laptop,10967.51,1,Debit Card,Summer,No,No,Yes,Express,4.4,40,Yearly,18-06-2024
104091,45,Male,Chennai,Footwear,Sandals,5995.48,3,Net Banking,Summer,No,No,No,Express,4.1,10,Weekly,19-05-2025
104092,56,Male,Kolkata,Beauty,Face Wash,1453.12,4,Cash,Summer,No,No,No,Standard,4.8,2,Weekly,10-01-2024
104093,60,Female,Vijayawada,Footwear,Boots,2081.5,3,Net Banking,Autumn,No,No,No,Standard,4.0,6,Weekly,02-10-2025
104094,70,Female,Nagpur,Home Decor,Vase,1065.79,5,Cash,Spring,Yes,Yes,Yes,Standard,3.8,50,Monthly,08-04-2024
104095,54,Female,Lucknow,Electronics,Smart Watch,15707.99,4,UPI,Autumn,Yes,No,No,Standard,3.7,1,Yearly,20-02-2025
104096,35,Female,Bhopal,Sports,Dumbbells,1137.16,4,UPI,Summer,No,No,No,Same Day,4.8,4,Yearly,07-08-2024
104097,27,Male,Bhopal,Books,Biography,2167.85,4,Credit Card,Winter,Yes,Yes,Yes,Same Day,4.7,9,Monthly,04-05-2025
104098,59,Female,Pune,Beauty,Perfume,1311.65,3,Debit Card,Autumn,No,No,Yes,Express,3.8,44,Weekly,07-10-2025
104099,56,Male,Delhi,Sports,Tennis Racket,1587.54,1,Credit Card,Summer,No,No,No,Same Day,4.6,10,Monthly,07-04-2024
104100,67,Female,Kochi,Books,Comics,816.46,3,UPI,Autumn,Yes,Yes,Yes,Express,4.3,21,Yearly,21-06-2024
104101,66,Female,Mumbai,Home Decor,Lamp,2606.93,2,UPI,Winter,No,No,No,Same Day,3.8,9,Yearly,21-10-2024
104102,19,Female,Coimbatore,Clothing,Kurta,1695.93,2,UPI,Summer,Yes,Yes,Yes,Same Day,3.5,11,Weekly,11-03-2025
104103,67,Female,Kochi,Sports,Football,7447.11,1,Credit Card,Spring,Yes,No,No,Same Day,3.6,16,Weekly,25-03-2025
104104,33,Male,Patna,Footwear,Boots,6624.99,4,Cash,Summer,No,No,Yes,Standard,4.2,11,Yearly,04-09-2025
104105,51,Female,Bengaluru,Sports,Dumbbells,1800.46,3,UPI,Spring,Yes,Yes,No,Same Day,3.8,7,Quarterly,12-08-2025
104106,49,Male,Mumbai,Clothing,Hoodie,1143.42,1,Net Banking,Autumn,Yes,Yes,Yes,Standard,4.7,32,Yearly,04-04-2024
104107,50,Male,Nagpur,Books,Novel,565.71,1,UPI,Winter,Yes,Yes,No,Express,3.2,15,Quarterly,18-04-2025
104108,55,Female,Visakhapatnam,Clothing,Jeans,1641.45,1,Credit Card,Spring,Yes,Yes,Yes,Standard,3.9,50,Quarterly,27-11-2025
104109,43,Male,Lucknow,Beauty,Moisturizer,888.1,5,Credit Card,Spring,No,No,No,Express,3.0,11,Yearly,10-12-2025
104110,23,Male,Chennai,Sports,Cricket Bat,1191.16,1,Net Banking,Autumn,Yes,Yes,No,Same Day,3.8,0,Weekly,19-01-2025
104111,52,Female,Lucknow,Clothing,Dress,1368.4,4,Cash,Spring,No,No,No,Express,3.7,4,Weekly,28-07-2025
104112,70,Female,Jaipur,Books,Comics,1942.63,2,Cash,Spring,No,No,No,Standard,4.8,1,Quarterly,08-03-2024
104113,51,Male,Delhi,Home Decor,Curtains,2075.8,3,Credit Card,Spring,No,No,No,Standard,4.8,12,Monthly,05-08-2024
104114,28,Female,Mysuru,Books,Biography,2010.4,3,Cash,Summer,Yes,Yes,Yes,Express,4.6,32,Yearly,11-01-2025
104115,37,Female,Delhi,Sports,Yoga Mat,1152.52,2,Debit Card,Autumn,No,No,No,Same Day,4.8,0,Quarterly,21-08-2025
104116,55,Female,Lucknow,Home Decor,Lamp,2357.81,2,Debit Card,Autumn,No,No,Yes,Express,4.2,23,Quarterly,08-05-2024
104117,66,Female,Visakhapatnam,Footwear,Flip Flops,1631.79,3,Net Banking,Winter,Yes,No,Yes,Standard,4.3,12,Monthly,12-01-2024
104118,24,Male,Mumbai,Grocery,Tea,1743.53,2,Cash,Summer,No,No,Yes,Standard,5,48,Yearly,25-04-2025
104119,65,Female,Pune,Electronics,Headphones,19800.84,2,UPI,Spring,No,No,Yes,Standard,4.7,15,Monthly,09-11-2025
104120,20,Male,Visakhapatnam,Electronics,Headphones,15325.45,5,UPI,Winter,Yes,Yes,No,Standard,4.6,18,Monthly,19-01-2024
104121,52,Male,Ahmedabad,Footwear,Flip Flops,2188.19,3,Net Banking,Winter,No,No,No,Standard,4.6,16,Quarterly,01-06-2025
104122,46,Female,Vijayawada,Electronics,Tablet,13712.74,1,Cash,Winter,No,No,No,Same Day,4.2,16,Yearly,05-08-2025
104123,30,Female,Vijayawada,Electronics,Smartphone,15592.89,4,Debit Card,Autumn,Yes,Yes,Yes,Standard,3.8,34,Monthly,03-12-2025
104124,41,Female,Delhi,Books,Novel,2041.15,2,Debit Card,Spring,Yes,Yes,No,Standard,3.1,18,Quarterly,19-04-2025
104125,30,Male,Lucknow,Sports,Tennis Racket,10830.26,4,Debit Card,Winter,No,No,No,Express,3.8,6,Weekly,06-10-2024
104126,39,Female,Lucknow,Electronics,Smartphone,9833.44,4,Net Banking,Summer,No,No,No,Same Day,3.5,17,Monthly,02-03-2025
104127,22,Female,Indore,Beauty,Face Wash,2945.28,5,Cash,Winter,Yes,Yes,Yes,Standard,4.6,36,Yearly,02-02-2025
104128,69,Female,Nagpur,Grocery,Snacks,482.65,4,UPI,Winter,Yes,Yes,No,Standard,4.1,18,Weekly,19-09-2024
104129,39,Female,Hyderabad,Electronics,Smartphone,12540.27,3,Net Banking,Autumn,No,No,Yes,Express,4.7,21,Quarterly,24-01-2024
104130,35,Female,Patna,Home Decor,Wall Art,4049.23,4,UPI,Spring,No,No,Yes,Express,5,9,Quarterly,26-11-2024
104131,45,Male,Kochi,Books,Science Book,1596.42,1,UPI,Winter,No,No,No,Standard,4.1,16,Yearly,29-12-2024
104132,31,Male,Jaipur,Electronics,Smart Watch,23661.65,5,Cash,Spring,Yes,No,No,Express,4.1,13,Quarterly,11-12-2024
104133,67,Female,Kolkata,Electronics,Laptop,19926.75,4,Credit Card,Winter,Yes,No,No,Same Day,3.9,6,Monthly,08-04-2024
104134,43,Male,Bengaluru,Grocery,Oil,481.4,5,Debit Card,Summer,No,No,No,Express,5,0,Monthly,22-06-2024
104135,58,Female,Nagpur,Beauty,Lipstick,1526.49,5,Debit Card,Winter,No,No,Yes,Standard,4.7,41,Quarterly,17-05-2024
104136,43,Male,Nagpur,Electronics,Camera,8294.15,2,Debit Card,Spring,No,No,No,Standard,4.1,2,Weekly,16-10-2024
104137,22,Male,Coimbatore,Books,Programming Book,429.04,3,UPI,Summer,No,No,No,Standard,3.7,3,Monthly,23-04-2025
104138,46,Male,Patna,Sports,Cricket Bat,9735.99,5,Cash,Summer,Yes,Yes,Yes,Express,3.9,46,Quarterly,28-04-2025
104139,68,Female,Pune,Beauty,Moisturizer,1455.24,4,Net Banking,Summer,Yes,No,Yes,Standard,4.7,37,Weekly,28-03-2025
104140,27,Male,Lucknow,Clothing,Jeans,2095.66,2,Credit Card,Winter,Yes,Yes,Yes,Standard,3.7,35,Yearly,07-04-2025
104141,39,Female,Chennai,Electronics,Tablet,9331.49,3,Credit Card,Summer,No,No,No,Standard,3.6,8,Weekly,12-02-2025
104142,66,Female,Ahmedabad,Beauty,Face Wash,2215.1,5,Debit Card,Spring,No,No,No,Standard,4.8,14,Quarterly,02-06-2024
104143,55,Female,Coimbatore,Clothing,T-Shirt,2333.32,1,UPI,Winter,No,No,No,Same Day,3.6,19,Yearly,04-12-2025
104144,29,Female,Patna,Books,Comics,1764.61,2,Cash,Spring,No,No,Yes,Same Day,4.6,45,Yearly,18-08-2025
104145,52,Male,Hyderabad,Electronics,Camera,14997.47,5,Net Banking,Summer,No,No,No,Same Day,4.2,15,Weekly,20-04-2024
104146,23,Female,Delhi,Beauty,Moisturizer,2203.29,4,Debit Card,Winter,Yes,No,No,Express,4.4,8,Quarterly,15-09-2024
104147,29,Male,Lucknow,Grocery,Tea,251.67,3,Cash,Winter,No,No,No,Same Day,3.6,6,Quarterly,27-05-2025
104148,29,Male,Hyderabad,Electronics,Tablet,7552.16,5,Credit Card,Summer,No,No,No,Express,4.1,8,Monthly,08-11-2025
104149,36,Male,Surat,Books,Novel,1733.72,1,UPI,Summer,No,No,No,Same Day,3.1,5,Quarterly,14-09-2025
104150,68,Female,Mysuru,Footwear,Flip Flops,5550.79,3,Cash,Summer,No,No,No,Same Day,4.5,9,Quarterly,27-08-2024
104151,49,Male,Chennai,Books,Science Book,2104.89,3,Net Banking,Spring,Yes,Yes,No,Express,4.0,3,Monthly,02-06-2024
104152,62,Male,Kolkata,Home Decor,Carpet,4755.78,2,Cash,Spring,Yes,No,No,Standard,4.4,7,Yearly,04-07-2025
104153,54,Male,Patna,Home Decor,Lamp,5742.99,3,Debit Card,Autumn,Yes,No,No,Standard,3.6,13,Monthly,08-01-2024
104154,37,Female,Vijayawada,Electronics,Camera,7423.15,1,Cash,Spring,Yes,Yes,No,Standard,4.4,16,Quarterly,21-11-2024
104155,69,Female,Ahmedabad,Books,Novel,2448.2,3,UPI,Spring,Yes,Yes,Yes,Same Day,4.4,45,Weekly,17-08-2024
104156,30,Male,Mumbai,Footwear,Flip Flops,2068.9,5,Credit Card,Autumn,Yes,Yes,No,Same Day,4.4,2,Weekly,16-10-2024
104157,35,Male,Bhopal,Footwear,Running Shoes,6043.29,1,UPI,Autumn,Yes,Yes,Yes,Standard,3.7,10,Weekly,02-12-2024
104158,60,Male,Jaipur,Books,Comics,2347.5,2,Debit Card,Spring,No,No,No,Same Day,3.0,5,Quarterly,05-12-2025
104159,68,Male,Nagpur,Clothing,Dress,2329.55,1,UPI,Spring,No,No,No,Standard,3.7,14,Monthly,26-04-2024
104160,25,Male,Jaipur,Sports,Dumbbells,8351.77,5,Net Banking,Summer,No,No,No,Standard,4.9,2,Yearly,25-09-2024
104161,58,Male,Mysuru,Grocery,Tea,1458.28,2,Cash,Summer,No,No,No,Express,4.2,20,Monthly,16-09-2025
104162,26,Male,Lucknow,Books,Biography,1102.15,4,Cash,Spring,No,No,No,Express,3.9,20,Yearly,14-03-2024
104163,19,Male,Kolkata,Footwear,Running Shoes,836.94,5,Cash,Summer,Yes,Yes,No,Express,4.3,19,Monthly,12-11-2024
104164,53,Female,Patna,Books,Novel,2139.71,1,Net Banking,Summer,Yes,Yes,No,Standard,3.8,6,Monthly,12-12-2025
104165,43,Male,Kochi,Footwear,Flip Flops,6143.22,5,Debit Card,Autumn,Yes,Yes,No,Same Day,4.6,9,Yearly,30-10-2025
104166,66,Male,Kochi,Footwear,Sandals,782.82,3,Net Banking,Summer,Yes,Yes,Yes,Same Day,4.4,42,Yearly,16-07-2025
104167,37,Female,Mumbai,Clothing,Jacket,4295.39,2,Net Banking,Spring,Yes,No,No,Standard,3.7,1,Quarterly,06-09-2024
104168,70,Male,Hyderabad,Beauty,Perfume,1912.08,2,Cash,Winter,Yes,Yes,No,Same Day,4.6,11,Monthly,02-08-2024
104169,21,Female,Delhi,Clothing,T-Shirt,694.79,3,Cash,Autumn,No,No,No,Express,4.1,5,Monthly,21-09-2024
104170,70,Female,Chennai,Home Decor,Lamp,3628.4,4,Debit Card,Summer,Yes,No,Yes,Same Day,4.2,30,Quarterly,05-02-2024
104171,63,Male,Hyderabad,Home Decor,Wall Art,3679.85,3,Debit Card,Autumn,No,No,No,Express,4.4,20,Monthly,15-03-2024
104172,55,Female,Ahmedabad,Clothing,Kurta,4591.73,2,Net Banking,Summer,No,No,No,Standard,4.1,18,Quarterly,14-11-2025
104173,44,Male,Hyderabad,Books,Science Book,2167.35,5,Debit Card,Autumn,No,No,Yes,Standard,3.4,46,Quarterly,28-03-2025
104174,28,Male,Hyderabad,Sports,Yoga Mat,11972.19,3,Net Banking,Summer,Yes,Yes,Yes,Express,3.8,35,Weekly,17-06-2024
104175,36,Female,Pune,Clothing,T-Shirt,1600.84,1,UPI,Winter,No,No,No,Express,3.5,16,Quarterly,03-02-2025
104176,70,Male,Visakhapatnam,Beauty,Moisturizer,1095.29,1,UPI,Autumn,Yes,Yes,No,Express,5.0,0,Quarterly,14-01-2024
104177,54,Female,Chennai,Books,Science Book,845.43,4,Cash,Summer,No,No,No,Express,3.2,10,Monthly,26-11-2025
104178,34,Male,Bhopal,Sports,Cricket Bat,2172.57,4,Debit Card,Winter,No,No,No,Same Day,3.3,15,Yearly,19-11-2024
104179,39,Female,Mumbai,Books,Programming Book,1257.14,1,UPI,Winter,Yes,Yes,Yes,Same Day,4.4,33,Yearly,05-09-2025
104180,44,Male,Kolkata,Beauty,Shampoo,1071.35,2,Cash,Summer,Yes,Yes,No,Same Day,3.7,5,Quarterly,26-03-2024
104181,67,Female,Coimbatore,Grocery,Tea,1228.88,3,UPI,Winter,Yes,Yes,Yes,Same Day,4.4,41,Yearly,27-02-2024
104182,48,Female,Bengaluru,Clothing,T-Shirt,2154.62,3,Debit Card,Spring,No,No,No,Standard,5.0,17,Quarterly,14-07-2025
104183,57,Male,Bhopal,Clothing,Kurta,990.94,3,Cash,Autumn,No,No,No,Same Day,4.3,11,Weekly,19-06-2025
104184,31,Female,Visakhapatnam,Grocery,Tea,1720.83,3,Credit Card,Winter,Yes,No,No,Express,3.6,9,Monthly,27-05-2024
104185,44,Female,Lucknow,Books,Novel,2454.74,4,Cash,Summer,Yes,Yes,No,Same Day,5,20,Weekly,15-05-2025
104186,60,Male,Kochi,Footwear,Running Shoes,3052.81,4,Cash,Spring,No,No,No,Express,4.6,5,Yearly,16-12-2025
104187,44,Female,Hyderabad,Sports,Dumbbells,10856.6,2,Cash,Spring,No,No,No,Same Day,3.5,15,Monthly,18-09-2024
104188,23,Female,Kochi,Home Decor,Wall Art,1844.04,2,Cash,Spring,Yes,Yes,No,Express,3.1,5,Weekly,27-01-2024
104189,33,Male,Surat,Grocery,Milk,1666.95,1,Cash,Spring,No,No,No,Standard,3.6,2,Quarterly,07-02-2025
104190,59,Male,Patna,Sports,Dumbbells,9548.05,1,Net Banking,Summer,No,No,Yes,Same Day,3.6,20,Yearly,28-02-2024
104191,56,Female,Kochi,Sports,Tennis Racket,9101.8,1,UPI,Spring,Yes,Yes,No,Standard,4.8,5,Yearly,02-01-2025
104192,34,Male,Jaipur,Sports,Cricket Bat,9421.7,1,Cash,Spring,No,No,No,Express,4.3,20,Yearly,13-10-2025
104193,40,Male,Vijayawada,Clothing,Jeans,4710.27,1,UPI,Autumn,Yes,Yes,No,Same Day,4.3,12,Weekly,18-11-2024
104194,63,Female,Indore,Books,Science Book,1442.38,3,UPI,Summer,No,No,No,Express,3.6,18,Monthly,28-05-2025
104195,66,Male,Coimbatore,Books,Novel,1528.18,2,Debit Card,Autumn,No,No,No,Express,4.0,17,Weekly,16-12-2024
104196,56,Female,Delhi,Books,Biography,1140.58,3,Debit Card,Winter,No,No,No,Same Day,3.8,3,Monthly,29-10-2024
104197,40,Male,Delhi,Grocery,Milk,1388.8,1,Cash,Summer,Yes,Yes,No,Express,3.8,13,Weekly,16-04-2025
104198,53,Female,Bhopal,Beauty,Face Wash,1742.56,2,Cash,Autumn,No,No,No,Express,3.8,6,Weekly,09-10-2025
104199,33,Female,Visakhapatnam,Electronics,Laptop,7389.4,4,Credit Card,Summer,No,No,Yes,Standard,4.1,10,Weekly,01-09-2024
104200,19,Female,Nagpur,Home Decor,Curtains,2067.55,2,UPI,Summer,Yes,No,Yes,Same Day,3.7,36,Yearly,03-01-2024
104201,26,Female,Bengaluru,Sports,Tennis Racket,2390.64,3,Debit Card,Winter,No,No,Yes,Express,4.3,47,Monthly,02-05-2024
104202,48,Male,Hyderabad,Electronics,Smart Watch,20313.16,5,Cash,Spring,No,No,No,Same Day,3.8,18,Yearly,21-04-2025
104203,55,Male,Ahmedabad,Home Decor,Wall Art,2374.65,4,UPI,Winter,No,No,Yes,Same Day,3.6,28,Quarterly,27-10-2025
104204,19,Male,Kolkata,Sports,Cricket Bat,8474.09,2,UPI,Summer,Yes,No,Yes,Standard,3.1,9,Weekly,21-08-2024
104205,20,Male,Kochi,Sports,Dumbbells,7460.04,1,Credit Card,Autumn,Yes,Yes,Yes,Standard,4.4,40,Monthly,14-02-2024
104206,18,Female,Delhi,Sports,Cricket Bat,4068.76,5,Debit Card,Spring,Yes,Yes,No,Same Day,5.0,19,Weekly,06-11-2025
104207,22,Male,Jaipur,Sports,Tennis Racket,9644.29,4,Cash,Autumn,No,No,No,Same Day,3.9,7,Quarterly,30-01-2025
104208,57,Male,Bengaluru,Sports,Dumbbells,11917.62,4,Credit Card,Winter,No,No,No,Standard,4.3,12,Monthly,01-06-2025
104209,35,Male,Surat,Books,Programming Book,1743.27,1,Net Banking,Summer,No,No,Yes,Express,4.1,35,Quarterly,11-12-2024
104210,48,Female,Pune,Grocery,Coffee,424.2,5,Debit Card,Summer,Yes,Yes,Yes,Same Day,4.1,23,Weekly,22-12-2024
104211,34,Male,Hyderabad,Home Decor,Carpet,5299.87,5,Cash,Spring,No,No,No,Same Day,5.0,18,Quarterly,13-08-2024
104212,46,Female,Hyderabad,Beauty,Shampoo,2879.23,3,Credit Card,Winter,No,No,No,Standard,4.3,11,Monthly,08-09-2025
104213,55,Female,Visakhapatnam,Sports,Yoga Mat,8437.2,2,Net Banking,Spring,No,No,Yes,Same Day,3.4,41,Yearly,24-08-2024
104214,42,Female,Surat,Home Decor,Carpet,532.14,4,Net Banking,Spring,Yes,No,No,Express,5,20,Quarterly,13-09-2024
104215,34,Male,Jaipur,Grocery,Oil,1456.66,5,Cash,Autumn,No,No,No,Express,4.0,11,Monthly,10-04-2024
104216,69,Female,Bhopal,Electronics,Tablet,6310.37,3,UPI,Winter,Yes,Yes,No,Express,4.1,15,Yearly,05-03-2024
104217,66,Female,Mumbai,Home Decor,Lamp,470.48,4,Cash,Summer,No,No,No,Standard,3.9,17,Quarterly,09-03-2025
104218,65,Female,Patna,Beauty,Lipstick,2262.73,3,Credit Card,Autumn,No,No,Yes,Express,4.4,29,Yearly,05-03-2025
104219,19,Male,Delhi,Sports,Dumbbells,10492.51,1,Credit Card,Autumn,No,No,No,Express,4.0,13,Quarterly,09-05-2025
104220,40,Male,Mysuru,Home Decor,Wall Art,3687.72,5,Credit Card,Summer,No,No,No,Express,4.1,3,Yearly,24-05-2024
104221,19,Female,Vijayawada,Electronics,Headphones,13375.68,2,Credit Card,Summer,No,No,Yes,Same Day,4.1,22,Yearly,26-12-2025
104222,66,Female,Lucknow,Beauty,Face Wash,2888.17,1,UPI,Winter,Yes,Yes,No,Standard,4.1,5,Quarterly,10-08-2025
104223,50,Female,Chennai,Sports,Tennis Racket,2132.93,4,Cash,Winter,No,No,No,Standard,4.0,14,Quarterly,22-09-2025
104224,47,Female,Mumbai,Beauty,Shampoo,461.59,5,UPI,Summer,Yes,No,Yes,Same Day,4.4,33,Monthly,03-12-2025
104225,20,Male,Lucknow,Home Decor,Wall Art,4071.65,5,Net Banking,Winter,Yes,No,Yes,Express,4.0,16,Quarterly,03-03-2024
104226,58,Female,Mysuru,Grocery,Snacks,612.13,4,Cash,Winter,Yes,No,Yes,Same Day,3.9,8,Quarterly,19-03-2025
104227,22,Female,Lucknow,Books,Science Book,2498.2,2,Net Banking,Summer,Yes,Yes,Yes,Same Day,4.1,41,Monthly,26-07-2024
104228,60,Female,Bengaluru,Books,Biography,1421.01,5,Debit Card,Autumn,No,No,Yes,Express,4.4,19,Weekly,29-05-2024
104229,24,Male,Chennai,Electronics,Headphones,11313.36,5,Cash,Autumn,Yes,Yes,Yes,Same Day,4.1,37,Monthly,31-07-2025
104230,38,Male,Surat,Sports,Football,5810.39,1,UPI,Spring,No,No,No,Express,4.8,0,Monthly,19-10-2024
104231,68,Male,Delhi,Sports,Yoga Mat,4750.8,2,Debit Card,Autumn,No,No,Yes,Standard,3.3,12,Monthly,08-02-2024
104232,59,Female,Nagpur,Sports,Dumbbells,1403.4,2,Cash,Spring,Yes,Yes,No,Express,4.4,8,Weekly,09-03-2024
104233,41,Female,Indore,Electronics,Headphones,9672.83,5,Net Banking,Summer,No,No,No,Express,4.3,11,Quarterly,05-12-2025
104234,67,Male,Patna,Beauty,Moisturizer,1181.25,4,Net Banking,Spring,No,No,Yes,Same Day,3.7,14,Weekly,28-04-2025
104235,50,Male,Indore,Clothing,Dress,2974.35,1,Net Banking,Winter,No,No,No,Standard,4.2,10,Quarterly,28-02-2024
104236,29,Male,Hyderabad,Books,Novel,2393.98,1,Debit Card,Winter,Yes,No,No,Same Day,4.5,15,Weekly,07-08-2025
104237,51,Female,Vijayawada,Home Decor,Lamp,519.17,1,Credit Card,Winter,No,No,No,Standard,5,10,Weekly,05-11-2024
104238,58,Female,Pune,Sports,Cricket Bat,3233.03,5,Credit Card,Winter,Yes,No,No,Same Day,3.5,1,Yearly,21-05-2024
104239,23,Male,Bhopal,Beauty,Lipstick,2119.15,3,Cash,Summer,No,No,No,Same Day,4.5,8,Monthly,27-08-2024
104240,32,Female,Delhi,Sports,Cricket Bat,10528.5,3,Net Banking,Winter,No,No,Yes,Express,4.6,14,Monthly,01-02-2024
104241,25,Male,Patna,Footwear,Flip Flops,812.36,1,Net Banking,Winter,No,No,No,Same Day,3.8,4,Quarterly,27-08-2025
104242,49,Female,Coimbatore,Clothing,Jeans,2862.37,5,Net Banking,Summer,Yes,Yes,No,Express,4.1,16,Quarterly,02-12-2025
104243,54,Male,Nagpur,Clothing,Dress,1168.62,2,Net Banking,Summer,Yes,Yes,No,Same Day,4.3,17,Yearly,23-11-2024
104244,41,Female,Jaipur,Home Decor,Lamp,4893.01,1,Debit Card,Autumn,No,No,No,Express,3.5,16,Quarterly,26-12-2024
104245,44,Male,Nagpur,Beauty,Face Wash,295.79,2,Debit Card,Spring,No,No,Yes,Express,4.2,15,Yearly,10-04-2024
104246,65,Male,Bhopal,Books,Comics,2309.25,1,Debit Card,Autumn,Yes,No,No,Express,4.1,18,Quarterly,25-05-2025
104247,31,Male,Bhopal,Home Decor,Curtains,5139.16,5,Debit Card,Summer,Yes,Yes,No,Express,4.5,11,Yearly,03-05-2024
104248,59,Male,Kochi,Footwear,Sandals,4464.02,1,UPI,Spring,Yes,Yes,No,Standard,4.5,18,Quarterly,07-06-2025
104249,19,Female,Kolkata,Grocery,Oil,1367.45,5,Cash,Spring,Yes,Yes,No,Express,4.1,1,Monthly,20-05-2025
104250,26,Female,Kolkata,Home Decor,Vase,5459.28,4,Net Banking,Summer,No,No,No,Express,4.1,15,Yearly,11-03-2024
104251,59,Male,Mumbai,Electronics,Tablet,15915.38,1,Debit Card,Autumn,No,No,No,Express,3.1,18,Quarterly,08-02-2024
104252,44,Male,Kolkata,Grocery,Rice,2348.77,4,Credit Card,Winter,No,No,Yes,Standard,3.3,25,Yearly,18-03-2024
104253,56,Male,Nagpur,Electronics,Camera,21122.58,5,Debit Card,Summer,No,No,No,Express,4.8,1,Yearly,09-05-2025
104254,48,Female,Indore,Home Decor,Lamp,4043.69,1,UPI,Autumn,No,No,No,Same Day,5,17,Quarterly,26-11-2024
104255,55,Male,Surat,Clothing,Kurta,2905.49,4,Cash,Spring,No,No,Yes,Standard,3.9,23,Weekly,19-07-2025
104256,63,Female,Indore,Sports,Tennis Racket,6282.87,1,Net Banking,Winter,No,No,No,Standard,4.0,17,Monthly,23-02-2024
104257,53,Female,Mumbai,Books,Science Book,1103.98,5,Debit Card,Spring,No,No,No,Same Day,4.5,11,Weekly,26-09-2025
104258,44,Female,Nagpur,Beauty,Face Wash,681.56,5,Credit Card,Winter,Yes,Yes,Yes,Standard,3.3,34,Quarterly,31-12-2025
104259,62,Male,Mysuru,Clothing,Hoodie,2314.91,5,UPI,Summer,No,No,No,Express,3.9,5,Monthly,26-07-2025
104260,28,Male,Kochi,Electronics,Smartphone,11308.32,5,UPI,Winter,No,No,Yes,Express,4.8,14,Monthly,18-08-2025
104261,51,Male,Delhi,Footwear,Boots,2101.96,3,Credit Card,Summer,Yes,No,No,Express,4.3,6,Weekly,12-10-2025
104262,33,Male,Nagpur,Clothing,Dress,1456.04,5,Net Banking,Spring,No,No,No,Standard,4.3,5,Monthly,19-06-2024
104263,66,Female,Indore,Clothing,Jeans,4749.01,1,UPI,Spring,No,No,Yes,Standard,3.5,20,Quarterly,01-07-2024
104264,23,Male,Mysuru,Electronics,Camera,17572.72,4,UPI,Autumn,Yes,No,Yes,Same Day,4.5,11,Weekly,06-06-2025
